id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,probable_meninggal,selesai_isolasi,pelaku_perjalanan,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,69,1,0,0,68,0,0,0,0,4,0,4,182,3,179,18,21,1,16,0,4,
3174011006,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,43,0,0,2,41,0,0,0,0,6,0,6,203,7,196,16,23,1,15,2,5,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,81,2,0,1,78,0,0,0,0,5,0,5,140,6,134,27,78,1,66,0,11,
3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,64,5,4,0,55,0,0,0,0,0,0,0,77,3,74,8,14,1,9,1,3,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,8,1,0,0,7,0,0,0,0,1,0,1,13,0,13,0,5,0,5,0,0,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,89,0,1,2,86,1,0,0,1,1,0,1,267,23,244,12,39,2,33,4,0,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,109,1,3,3,102,0,0,0,0,31,0,31,422,17,405,31,32,0,27,2,3,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,110,4,1,4,101,0,0,0,0,11,0,11,253,8,245,37,45,1,30,4,10,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,71,0,1,1,69,0,0,0,0,2,0,2,89,3,86,17,28,1,24,2,1,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,83,2,0,6,75,0,0,0,0,3,0,3,122,11,111,9,33,1,28,0,4,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,63,0,0,0,63,0,0,0,0,2,0,2,47,2,45,21,17,0,11,0,6,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,581,9,3,4,565,0,0,0,0,4,0,4,1291,47,1244,19,208,4,160,14,30,
3172051001,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,171,3,0,2,166,0,0,0,0,11,0,11,365,12,353,8,39,1,31,2,5,
3175011004,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,101,0,0,2,99,1,0,0,1,1,0,1,314,12,302,56,59,1,41,4,13,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,377,11,4,2,360,0,0,0,0,1,0,1,687,57,630,64,111,4,75,8,24,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,67,4,0,0,63,0,0,0,0,3,0,3,238,5,233,5,26,2,15,3,6,
3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,106,6,4,0,96,0,0,0,0,4,0,4,219,100,119,42,19,2,11,1,5,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,74,6,2,2,64,0,0,0,0,4,0,4,150,16,134,3,20,1,18,0,1,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,74,0,0,2,72,0,0,0,0,14,0,14,328,13,315,16,33,1,25,2,5,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,105,1,0,1,103,0,0,0,0,2,0,2,209,6,203,3,35,0,21,2,12,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,176,5,2,1,168,0,0,0,0,1,0,1,300,12,288,57,92,3,77,5,7,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,255,6,10,7,232,0,0,0,0,6,0,6,604,97,507,13,60,8,46,3,3,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,97,2,2,2,91,0,0,0,0,0,0,0,425,56,369,34,124,2,88,2,32,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,333,0,1,1,331,0,0,0,0,25,0,25,784,33,751,72,79,8,33,4,34,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,89,4,3,2,80,0,0,0,0,5,0,5,241,28,213,22,38,1,30,3,4,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,111,5,0,2,104,2,1,0,1,1,0,1,185,5,180,11,36,7,24,2,3,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,142,2,1,1,138,1,0,0,1,1,0,1,216,12,204,18,54,3,40,5,6,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,207,1,1,1,204,0,0,0,0,0,0,0,71,8,63,7,13,1,8,1,3,
3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,119,2,1,2,114,0,0,0,0,2,0,2,125,5,120,16,25,0,23,0,2,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,132,3,0,2,127,0,0,0,0,12,0,12,450,47,403,3,24,1,10,4,9,
3174081005,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,44,2,0,1,41,0,0,0,0,2,0,2,99,3,96,6,18,1,14,0,3,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,145,6,3,1,135,0,0,0,0,3,0,3,257,18,239,56,70,3,51,3,13,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,293,4,2,4,283,1,0,0,1,19,0,19,1699,91,1608,115,193,3,134,6,50,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,142,13,1,4,124,0,0,0,0,0,0,0,186,8,178,16,18,0,11,3,4,
3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,294,6,3,5,280,0,0,0,0,7,0,7,215,10,205,3,146,0,128,9,9,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,35,2,0,0,33,0,0,0,0,2,0,2,81,5,76,0,7,0,6,0,1,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,63,2,0,1,60,0,0,0,0,13,2,11,244,21,223,13,29,1,19,2,7,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,65,3,3,3,56,0,0,0,0,10,2,8,171,3,168,25,37,2,25,2,8,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,124,1,0,2,121,0,0,0,0,0,0,0,314,13,301,6,9,0,7,0,2,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,177,4,1,3,169,1,0,0,1,3,0,3,410,12,398,6,36,2,26,2,6,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,53,0,0,1,52,0,0,0,0,0,0,0,157,11,146,21,18,0,16,2,0,
3173031008,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,26,1,0,1,24,0,0,0,0,2,0,2,81,3,78,0,4,1,2,0,1,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,83,0,0,3,80,0,0,0,0,1,0,1,103,0,103,26,33,0,24,4,5,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,116,1,0,4,111,0,0,0,0,10,0,10,251,11,240,20,34,2,14,2,16,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,103,0,1,4,98,0,0,0,0,10,0,10,228,23,205,8,56,3,43,6,4,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,410,2,1,0,407,0,0,0,0,3,0,3,162,8,154,5,101,1,77,4,19,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,194,4,2,0,188,0,0,0,0,5,0,5,251,8,243,8,77,1,65,4,7,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,121,1,0,1,119,0,0,0,0,1,0,1,80,5,75,4,31,0,24,4,3,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,136,4,2,1,129,2,0,0,2,71,0,71,393,12,381,33,39,1,32,1,5,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,207,5,3,4,195,0,0,0,0,43,1,42,370,9,361,10,59,4,36,9,10,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,69,0,0,3,66,0,0,0,0,2,0,2,66,2,64,21,13,0,10,1,2,
3101011003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,59,0,0,0,59,0,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,
3101011002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,43,0,0,1,42,0,0,0,0,0,0,0,137,19,118,1,1,0,1,0,0,
3101011001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,50,3,0,1,46,0,0,0,0,0,0,0,127,0,127,4,3,1,0,0,2,
3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,6,0,0,0,6,0,0,0,0,0,0,0,156,10,146,1,2,0,0,0,2,
3101021002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,29,0,0,0,29,0,0,0,0,0,0,0,327,1,326,1,24,0,11,0,13,
3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,15,0,0,0,15,0,0,0,0,0,0,0,95,1,94,0,2,0,0,0,2,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,23,0,0,1,22,0,0,0,0,1,0,1,71,0,71,0,8,0,6,0,2,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,89,0,0,2,87,0,0,0,0,8,0,8,249,16,233,14,32,0,20,3,9,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,103,0,1,2,100,0,0,0,0,4,0,4,327,15,312,43,55,0,42,3,10,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,166,4,0,2,160,1,0,0,1,1,0,1,111,8,103,8,13,2,7,2,2,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,83,2,0,1,80,1,0,0,1,1,0,1,236,4,232,25,23,0,18,0,5,
3172031006,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,192,5,2,2,183,0,0,0,0,1,0,1,187,15,172,32,48,4,35,2,7,
3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,137,4,2,1,130,0,0,0,0,2,0,2,158,9,149,36,35,2,23,2,8,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,28,0,0,2,26,0,0,0,0,0,0,0,20,0,20,0,7,0,6,1,0,
3173011003,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,58,3,0,2,53,0,0,0,0,3,0,3,160,14,146,2,30,2,19,1,8,
3175031004,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,15,0,0,1,14,0,0,0,0,0,0,0,29,2,27,2,11,0,10,0,1,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,66,0,0,0,66,0,0,0,0,1,0,1,113,4,109,4,8,0,8,0,0,
3175061002,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,22,0,0,0,22,0,0,0,0,2,0,2,118,6,112,0,7,0,5,0,2,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,72,2,0,0,70,0,0,0,0,3,0,3,268,13,255,16,37,1,25,1,10,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,226,7,1,2,216,0,0,0,0,3,0,3,477,26,451,19,59,7,16,4,32,
3173041010,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,7,0,0,0,7,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,68,3,6,2,57,0,0,0,0,1,0,1,132,16,116,55,19,1,8,1,9,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,13,0,2,0,11,0,0,0,0,2,0,2,56,1,55,0,8,2,6,0,0,
3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,134,0,10,3,121,0,0,0,0,1,0,1,384,79,305,6,22,1,17,1,3,
3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,201,8,6,1,186,0,0,0,0,10,0,10,330,27,303,70,89,9,54,2,24,
3172041005,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,101,4,7,1,89,0,0,0,0,1,0,1,145,4,141,28,34,3,23,2,6,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,22,0,0,0,22,0,0,0,0,9,0,9,65,0,65,0,16,0,16,0,0,
3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,65,1,3,0,61,0,0,0,0,4,2,2,402,112,290,21,38,0,35,1,2,
3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,134,1,1,2,130,0,0,0,0,2,0,2,164,9,155,18,40,0,29,2,9,
3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,27,3,0,0,24,0,0,0,0,3,0,3,85,3,82,6,4,0,4,0,0,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,69,2,0,0,67,0,0,0,0,1,0,1,57,5,52,11,8,1,5,0,2,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,167,0,1,1,165,0,0,0,0,2,0,2,200,39,161,33,29,1,21,1,6,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,120,2,2,3,113,0,0,0,0,5,0,5,149,11,138,19,50,0,38,3,9,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,136,4,0,0,132,1,0,0,1,5,0,5,183,7,176,10,44,1,25,3,15,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,92,2,10,4,76,0,0,0,0,1,0,1,203,21,182,24,42,2,30,1,9,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,88,1,3,2,82,0,0,0,0,19,0,19,217,17,200,39,43,1,22,4,16,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,186,5,4,2,175,0,0,0,0,5,0,5,276,62,214,61,70,1,35,1,33,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,113,4,5,1,103,0,0,0,0,4,0,4,116,12,104,9,27,1,20,1,5,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,75,1,3,0,71,0,0,0,0,5,1,4,188,92,96,30,22,0,11,3,8,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,332,2,2,1,327,0,0,0,0,17,0,17,841,12,829,54,186,7,160,11,8,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,272,5,7,6,254,0,0,0,0,4,0,4,540,30,510,140,149,7,103,10,29,
3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,53,1,0,1,51,0,0,0,0,6,0,6,588,92,496,67,29,3,18,1,7,
3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,82,2,0,0,80,0,0,0,0,0,0,0,138,4,134,13,13,0,5,1,7,
3173041001,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,57,3,1,3,50,0,0,0,0,0,0,0,172,4,168,1,7,0,4,0,3,
3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,106,3,1,2,100,0,0,0,0,4,0,4,93,3,90,1,43,3,27,5,8,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,141,4,0,3,134,1,0,0,1,1,0,1,266,24,242,31,93,3,58,8,24,
3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,80,3,0,1,76,0,0,0,0,1,0,1,128,5,123,2,12,0,11,1,0,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,136,1,2,1,132,0,0,0,0,1,0,1,114,2,112,7,36,0,27,2,7,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,103,2,7,1,93,0,0,0,0,18,1,17,208,27,181,18,49,0,37,5,7,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,86,2,3,0,81,0,0,0,0,20,1,19,183,8,175,15,23,2,15,1,5,
3172021001,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,126,7,4,6,109,0,0,0,0,7,0,7,205,17,188,40,86,1,46,6,33,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,106,0,0,0,106,0,0,0,0,7,0,7,255,3,252,18,44,2,33,3,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,62,2,0,1,59,0,0,0,0,5,0,5,224,5,219,26,24,3,15,3,3,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,229,9,9,5,206,0,0,0,0,1,0,1,355,26,329,7,29,4,20,1,4,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,98,3,1,2,92,0,0,0,0,2,0,2,302,13,289,1,24,1,20,1,2,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,128,1,0,2,125,0,0,0,0,10,0,10,238,10,228,71,102,0,88,2,12,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,166,13,3,1,149,0,0,0,0,0,0,0,145,8,137,45,29,2,21,1,5,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,317,16,7,0,294,0,0,0,0,3,0,3,251,4,247,49,56,1,40,4,11,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,37,2,1,2,32,0,0,0,0,0,0,0,130,14,116,11,10,0,5,2,3,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,184,0,11,1,172,0,0,0,0,0,0,0,405,83,322,22,38,2,19,3,14,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,174,0,1,8,165,0,0,0,0,1,0,1,277,5,272,76,60,1,48,3,8,
3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,105,4,0,0,101,1,0,0,1,0,0,0,174,2,172,34,28,1,14,2,11,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,121,3,1,2,115,0,0,0,0,1,0,1,117,5,112,17,31,1,14,2,14,
3172021007,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,104,3,5,2,94,0,0,0,0,4,0,4,214,24,190,45,56,1,39,1,15,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,124,3,0,2,119,0,0,0,0,1,0,1,264,7,257,11,23,1,19,2,1,
