id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,probable_meninggal,selesai_isolasi,pelaku_perjalanan,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3174031001,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,80,7,0,2,71,0,0,0,0,0,0,382,79,303,8,0,8,32,4,19,3,6,
3173031005,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,39,0,9,1,29,0,0,0,0,0,0,71,8,63,3,0,3,5,0,4,0,1,
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,103,11,1,1,90,0,0,0,1,0,1,184,20,164,8,0,8,26,0,23,0,3,
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,79,3,1,0,75,0,0,0,4,0,4,213,10,203,18,0,18,24,2,20,0,2,
3174011006,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,54,2,4,2,46,0,0,0,6,0,6,244,32,212,16,0,16,33,2,21,2,8,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,88,5,1,1,81,0,0,0,5,0,5,143,10,133,35,0,35,87,1,73,0,13,
3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,104,4,35,0,65,0,0,0,0,0,0,113,20,93,8,0,8,23,6,11,1,5,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,9,0,1,0,8,0,0,0,1,0,1,26,6,20,0,0,0,5,0,5,0,0,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,93,2,4,2,85,1,0,1,1,0,1,297,32,265,16,0,16,42,2,34,4,2,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,131,0,7,3,121,0,0,0,35,3,32,568,64,504,31,0,31,66,1,30,2,33,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,135,2,18,4,111,0,0,0,11,0,11,287,24,263,37,0,37,56,3,35,4,14,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,80,4,3,1,72,0,0,0,2,0,2,206,78,128,14,0,14,30,2,25,2,1,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,93,4,4,6,79,0,0,0,3,0,3,212,39,173,7,0,7,37,2,33,0,2,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,75,1,6,0,68,0,0,0,2,0,2,75,15,60,21,0,21,26,1,15,0,10,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,770,16,122,5,627,0,0,0,5,1,4,1427,97,1330,19,0,19,273,5,186,15,67,
3172051001,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,206,4,10,2,190,0,0,0,12,1,11,408,19,389,9,0,9,45,3,37,2,3,
3175011004,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,108,2,0,2,104,1,0,1,1,0,1,324,10,314,56,0,56,79,3,51,5,20,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,430,18,29,2,381,0,0,0,1,0,1,824,140,684,63,0,63,136,8,92,8,28,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,94,5,3,0,86,0,0,0,8,0,8,301,26,275,5,0,5,30,4,21,3,2,
3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,130,2,18,0,110,0,0,0,5,1,4,310,63,247,43,0,43,37,2,16,2,17,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,85,7,1,2,75,0,0,0,4,0,4,176,26,150,3,0,3,26,4,20,0,2,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,85,3,2,3,77,0,0,0,15,0,15,355,9,346,14,0,14,37,1,28,2,6,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,118,5,5,1,107,0,0,0,3,1,2,235,17,218,3,0,3,40,1,28,2,9,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,199,2,6,1,190,0,0,0,3,0,3,347,47,300,59,0,59,97,5,85,5,2,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,294,3,31,7,253,0,0,0,6,0,6,687,95,592,16,0,16,69,6,53,3,7,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,118,15,4,2,97,0,0,0,0,0,0,451,29,422,46,0,46,127,2,115,2,8,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,368,6,22,1,339,0,0,0,33,8,25,882,84,798,75,0,75,120,7,53,4,56,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,102,7,2,2,91,0,0,0,5,0,5,343,26,317,24,0,24,48,7,31,3,7,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,123,2,5,2,114,2,0,2,1,0,1,315,123,192,11,0,11,42,7,29,2,4,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,155,5,0,1,149,1,0,1,1,0,1,257,29,228,19,0,19,59,3,48,5,3,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,247,7,4,1,235,0,0,0,2,0,2,80,7,73,8,0,8,22,2,12,2,6,
3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,126,1,3,2,120,0,0,0,2,0,2,128,3,125,16,0,16,25,0,24,1,0,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,146,8,0,2,136,0,0,0,13,1,12,518,28,490,4,0,4,37,2,18,4,13,
3174081005,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,66,2,3,2,59,0,0,0,7,0,7,152,12,140,6,0,6,19,1,16,0,2,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,161,6,0,1,154,0,0,0,3,0,3,400,124,276,56,0,56,94,4,62,4,24,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,324,11,2,4,307,1,0,1,21,1,20,1938,42,1896,111,0,111,198,10,172,6,10,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,163,4,13,4,142,0,0,0,0,0,0,200,9,191,16,0,16,20,0,13,3,4,
3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,333,7,9,7,310,0,0,0,7,0,7,235,17,218,3,0,3,149,3,134,9,3,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,46,0,10,0,36,0,0,0,2,0,2,142,49,93,0,0,0,9,0,8,0,1,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,76,7,3,1,65,0,0,0,14,1,13,252,7,245,13,0,13,31,1,25,2,3,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,74,10,1,3,60,0,0,0,10,0,10,183,7,176,25,0,25,41,2,32,2,5,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,163,11,25,2,125,0,0,0,0,0,0,369,41,328,6,0,6,9,0,9,0,0,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,184,7,1,4,172,1,0,1,3,0,3,437,17,420,6,0,6,37,1,32,2,2,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,58,2,0,1,55,0,0,0,0,0,0,313,146,167,21,0,21,33,6,16,2,9,
3173031008,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,35,1,8,1,25,0,0,0,2,0,2,115,23,92,0,0,0,11,2,3,0,6,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,89,0,0,3,86,0,0,0,1,0,1,117,12,105,24,0,24,36,2,27,4,3,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,127,5,4,4,114,0,0,0,10,0,10,275,21,254,20,0,20,40,3,22,3,12,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,114,1,6,4,103,0,0,0,11,1,10,488,53,435,8,0,8,65,6,47,6,6,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,444,8,3,0,433,0,0,0,3,0,3,190,15,175,7,0,7,101,0,95,4,2,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,208,4,4,0,200,0,0,0,6,1,5,325,25,300,9,0,9,84,3,70,4,7,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,125,0,1,1,123,0,0,0,1,0,1,96,6,90,5,0,5,32,0,27,5,0,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,144,2,2,1,139,2,0,2,71,0,71,405,10,395,34,0,34,40,2,37,1,0,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,222,13,0,4,205,0,0,0,43,0,43,404,15,389,9,0,9,67,5,47,9,6,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,74,0,1,3,70,0,0,0,2,0,2,95,20,75,21,0,21,18,1,13,1,3,
3101011003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,59,0,0,0,59,0,0,0,0,0,0,56,2,54,0,0,0,1,0,0,0,1,
3101011002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,43,0,0,1,42,0,0,0,0,0,0,137,0,137,1,0,1,1,0,1,0,0,
3101011001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,50,0,0,1,49,0,0,0,0,0,0,129,0,129,4,0,4,3,0,1,0,2,
3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,6,0,0,0,6,0,0,0,0,0,0,155,0,155,1,0,1,3,0,0,0,3,
3101021002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,29,0,0,0,29,0,0,0,0,0,0,327,0,327,1,0,1,27,0,22,0,5,
3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,15,0,0,0,15,0,0,0,0,0,0,95,0,95,0,0,0,2,0,0,0,2,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,25,0,0,1,24,0,0,0,1,0,1,86,1,85,0,0,0,8,0,8,0,0,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,102,7,2,2,91,0,0,0,8,0,8,296,37,259,16,0,16,41,0,27,3,11,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,122,3,5,2,112,0,0,0,4,0,4,389,54,335,45,0,45,64,4,51,3,6,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,181,8,3,2,168,1,0,1,1,0,1,243,114,129,8,0,8,14,0,9,2,3,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,89,2,1,1,85,1,0,1,9,8,1,378,135,243,25,0,25,34,1,22,0,11,
3172031006,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,227,10,3,2,212,0,0,0,2,0,2,221,23,198,37,0,37,55,4,44,3,4,
3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,160,6,2,1,151,0,0,0,2,0,2,192,21,171,39,0,39,46,4,33,2,7,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,26,0,0,2,24,0,0,0,0,0,0,54,2,52,0,0,0,7,0,6,1,0,
3173011003,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,66,3,3,2,58,0,0,0,3,0,3,196,20,176,2,0,2,45,3,29,1,12,
3175031004,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,19,1,1,1,16,0,0,0,0,0,0,37,4,33,2,0,2,17,5,11,0,1,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,95,5,0,0,90,0,0,0,10,0,10,216,17,199,4,0,4,12,2,8,0,2,
3175061002,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,25,0,1,0,24,0,0,0,2,0,2,124,8,116,0,0,0,10,0,6,0,4,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,90,3,1,0,86,0,0,0,2,0,2,309,33,276,17,0,17,43,4,31,1,7,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,262,12,7,2,241,0,0,0,3,0,3,554,51,503,21,0,21,66,3,37,4,22,
3173041010,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,9,0,2,0,7,0,0,0,0,0,0,15,1,14,0,0,0,2,0,0,0,2,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,85,4,3,2,76,0,0,0,1,0,1,195,39,156,57,0,57,27,4,19,1,3,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,12,0,2,0,10,0,0,0,2,0,2,57,1,56,0,0,0,8,1,7,0,0,
3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,145,2,10,3,130,0,0,0,2,1,1,424,40,384,6,0,6,30,2,19,1,8,
3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,219,6,7,1,205,0,0,0,10,0,10,476,101,375,71,0,71,114,12,78,2,22,
3172041005,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,123,8,4,1,110,0,0,0,2,1,1,201,24,177,30,0,30,44,6,29,2,7,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,22,0,0,0,22,0,0,0,9,0,9,120,3,117,0,0,0,17,1,16,0,0,
3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,90,2,18,0,70,0,0,0,5,2,3,491,117,374,24,0,24,57,3,37,1,16,
3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,156,1,7,2,146,0,0,0,2,0,2,199,21,178,18,0,18,46,1,33,2,10,
3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,29,0,1,0,28,0,0,0,3,0,3,89,4,85,6,0,6,5,1,4,0,0,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,76,5,2,0,69,0,0,0,1,0,1,70,10,60,11,0,11,9,1,6,0,2,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,179,2,9,2,166,0,0,0,2,0,2,242,35,207,33,0,33,38,4,24,1,9,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,133,2,6,3,122,0,0,0,5,0,5,393,61,332,17,0,17,69,2,44,3,20,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,205,8,8,0,189,1,0,1,5,0,5,210,23,187,11,0,11,48,1,29,3,15,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,103,5,0,4,94,0,0,0,1,0,1,223,18,205,23,0,23,53,4,43,1,5,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,94,1,0,3,90,0,0,0,18,0,18,244,25,219,39,0,39,51,2,37,4,8,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,217,1,14,2,200,0,0,0,5,0,5,443,95,348,63,0,63,82,8,66,3,5,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,127,8,4,1,114,0,0,0,4,0,4,145,23,122,10,0,10,34,2,26,1,5,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,84,1,6,0,77,0,0,0,6,2,4,222,47,175,28,0,28,23,1,15,3,4,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,351,7,9,1,334,0,0,0,17,0,17,936,71,865,54,0,54,196,4,173,11,8,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,303,11,17,6,269,0,0,0,4,0,4,658,95,563,138,0,138,170,8,132,11,19,
3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,61,2,6,1,52,0,0,0,7,1,6,580,19,561,67,0,67,34,4,24,1,5,
3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,88,5,2,0,81,0,0,0,0,0,0,157,14,143,10,0,10,26,2,11,1,12,
3173041001,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,69,0,6,3,60,0,0,0,0,0,0,181,9,172,1,0,1,8,1,4,0,3,
3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,135,8,3,2,122,0,0,0,4,0,4,108,18,90,2,0,2,48,2,30,5,11,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,184,9,5,3,167,1,0,1,1,0,1,294,18,276,30,0,30,129,7,75,9,38,
3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,88,4,4,1,79,0,0,0,2,1,1,148,20,128,2,0,2,14,0,11,1,2,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,235,7,1,1,226,0,0,0,1,0,1,122,7,115,8,0,8,43,2,33,2,6,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,120,12,2,1,105,0,0,0,18,0,18,251,45,206,16,0,16,86,10,48,5,23,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,94,4,1,0,89,0,0,0,20,0,20,209,15,194,15,0,15,34,6,19,1,8,
3172021001,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,147,5,9,6,127,0,0,0,9,1,8,250,31,219,39,0,39,89,5,57,6,21,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,119,3,4,0,112,0,0,0,7,0,7,286,15,271,18,0,18,66,2,36,3,25,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,74,5,3,2,64,0,0,0,5,0,5,250,17,233,26,0,26,32,5,18,3,6,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,270,4,33,6,227,0,0,0,2,1,1,401,45,356,8,0,8,40,7,23,1,9,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,114,9,3,3,99,0,0,0,3,1,2,347,40,307,1,0,1,27,2,20,1,4,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,147,11,4,2,130,0,0,0,10,0,10,275,34,241,70,0,70,113,3,88,2,20,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,187,7,0,1,179,0,0,0,1,1,0,161,10,151,53,0,53,40,1,28,2,9,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,378,16,1,0,361,0,0,0,4,1,3,330,33,297,62,0,62,69,4,47,5,13,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,38,0,0,2,36,0,0,0,0,0,0,145,11,134,11,0,11,16,2,8,2,4,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,229,3,40,2,184,0,0,0,0,0,0,617,209,408,24,0,24,67,1,28,3,35,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,191,7,0,8,176,0,0,0,1,0,1,297,17,280,76,0,76,75,1,54,4,16,
3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,120,2,2,0,116,1,0,1,0,0,0,185,6,179,35,0,35,33,1,22,2,8,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,153,6,11,2,134,0,0,0,2,0,2,145,29,116,17,0,17,38,5,24,2,7,
3172021007,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,114,2,5,2,105,0,0,0,7,3,4,260,28,232,40,0,40,66,6,48,2,10,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,168,2,40,2,124,0,0,0,4,3,1,453,182,271,11,0,11,72,10,19,2,41,
