id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,probable_meninggal,selesai_isolasi,pelaku_perjalanan,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,70,2,0,0,68,0,0,0,0,4,0,4,192,12,180,18,21,0,17,0,4,
3174011006,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,47,0,1,2,44,0,0,0,0,6,0,6,206,7,199,16,23,1,15,2,5,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,81,0,0,1,80,0,0,0,0,5,0,5,134,6,128,35,84,1,67,0,16,
3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,71,5,8,0,58,0,0,0,0,0,0,0,85,8,77,8,15,2,9,1,3,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,8,1,0,0,7,0,0,0,0,1,0,1,14,1,13,0,5,0,5,0,0,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,91,1,2,2,86,1,0,0,1,1,0,1,274,28,246,13,40,2,33,4,1,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,110,0,2,3,105,0,0,0,0,31,0,31,432,18,414,31,40,0,27,2,11,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,112,6,1,4,101,0,0,0,0,11,0,11,262,11,251,37,46,2,31,4,9,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,72,0,1,1,70,0,0,0,0,2,0,2,105,10,95,15,28,1,24,2,1,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,88,1,4,6,77,0,0,0,0,3,0,3,137,20,117,8,34,2,29,0,3,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,70,1,5,0,64,0,0,0,0,2,0,2,52,6,46,21,18,0,13,0,5,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,587,8,4,5,570,0,0,0,0,4,0,4,1295,28,1267,19,214,4,163,14,33,
3172051001,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,170,1,0,2,167,0,0,0,0,11,0,11,371,15,356,8,39,1,31,2,5,
3175011004,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,101,0,0,2,99,1,0,0,1,1,0,1,318,7,311,55,76,2,42,5,27,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,388,16,3,2,367,0,0,0,0,1,0,1,696,58,638,62,113,4,87,8,14,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,73,6,0,0,67,0,0,0,0,3,0,3,242,6,236,5,26,2,16,3,5,
3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,111,4,6,0,101,0,0,0,0,4,0,4,235,107,128,42,20,2,13,1,4,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,76,4,2,2,68,0,0,0,0,4,0,4,160,15,145,3,21,2,18,0,1,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,78,3,0,2,73,0,0,0,0,14,0,14,328,11,317,15,34,1,25,2,6,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,107,2,0,1,104,0,0,0,0,2,0,2,220,12,208,3,37,1,22,2,12,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,178,2,0,1,175,0,0,0,0,3,0,3,305,12,293,58,94,4,79,5,6,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,265,2,14,7,242,0,0,0,0,6,0,6,638,121,517,13,60,8,46,3,3,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,100,2,3,2,93,0,0,0,0,0,0,0,427,50,377,42,125,3,99,2,21,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,340,2,4,1,333,0,0,0,0,27,2,25,795,29,766,72,91,8,33,4,46,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,91,5,2,2,82,0,0,0,0,5,0,5,271,41,230,22,42,3,30,3,6,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,115,6,0,2,107,2,0,0,2,1,0,1,190,9,181,11,36,7,25,2,2,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,147,5,1,1,140,1,0,0,1,1,0,1,228,17,211,18,56,4,41,5,6,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,228,18,3,1,206,0,0,0,0,1,0,1,75,8,67,7,19,0,8,2,9,
3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,120,1,1,2,116,0,0,0,0,2,0,2,125,3,122,16,25,0,25,0,0,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,134,1,0,2,131,0,0,0,0,12,0,12,462,50,412,4,24,1,10,4,9,
3174081005,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,45,3,0,1,41,0,0,0,0,2,0,2,103,4,99,6,18,1,14,0,3,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,155,9,2,1,143,0,0,0,0,3,0,3,274,25,249,56,76,3,52,3,18,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,298,6,1,4,287,1,0,0,1,19,0,19,1736,98,1638,115,195,5,135,6,49,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,155,11,12,4,128,0,0,0,0,0,0,0,188,4,184,16,18,0,12,3,3,
3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,301,6,5,5,285,0,0,0,0,7,0,7,218,11,207,3,148,2,131,9,6,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,36,2,0,0,34,0,0,0,0,2,0,2,94,5,89,0,7,0,6,0,1,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,66,4,0,1,61,0,0,0,0,13,0,13,245,1,244,13,29,1,25,2,1,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,66,2,2,3,59,0,0,0,0,10,0,10,173,2,171,25,38,2,26,2,8,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,125,1,0,2,122,0,0,0,0,0,0,0,318,10,308,6,9,0,7,0,2,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,177,2,1,3,171,1,0,0,1,3,0,3,417,9,408,5,36,2,26,2,6,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,56,0,0,1,55,0,0,0,0,0,0,0,209,57,152,21,18,0,16,2,0,
3173031008,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,28,2,1,1,24,0,0,0,0,2,0,2,85,7,78,0,5,2,2,0,1,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,85,1,0,3,81,0,0,0,0,1,0,1,105,2,103,26,33,0,25,4,4,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,116,1,0,4,111,0,0,0,0,10,0,10,253,11,242,20,34,3,14,2,15,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,104,1,1,4,98,0,0,0,0,10,0,10,292,68,224,8,60,3,44,6,7,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,414,2,2,0,410,0,0,0,0,3,0,3,171,15,156,6,101,1,78,4,18,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,197,5,2,0,190,0,0,0,0,5,0,5,263,12,251,8,80,4,66,4,6,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,122,2,0,1,119,0,0,0,0,1,0,1,83,6,77,4,32,0,24,5,3,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,139,5,1,1,132,2,0,0,2,71,0,71,396,6,390,33,39,1,33,1,4,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,208,4,3,4,197,0,0,0,0,43,0,43,374,10,364,10,61,4,38,9,10,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,74,3,1,3,67,0,0,0,0,2,0,2,66,0,66,21,14,0,12,1,1,
3101011003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,59,0,0,0,59,0,0,0,0,0,0,0,51,0,51,0,1,0,0,0,1,
3101011002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,43,0,0,1,42,0,0,0,0,0,0,0,137,0,137,1,1,0,1,0,0,
3101011001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,50,1,0,1,48,0,0,0,0,0,0,0,127,0,127,4,3,1,0,0,2,
3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,6,0,0,0,6,0,0,0,0,0,0,0,156,0,156,1,2,0,0,0,2,
3101021002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,29,0,0,0,29,0,0,0,0,0,0,0,327,0,327,1,24,0,11,0,13,
3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,15,0,0,0,15,0,0,0,0,0,0,0,95,0,95,0,2,0,0,0,2,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,24,0,0,1,23,0,0,0,0,1,0,1,85,0,85,0,8,0,6,0,2,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,92,1,1,2,88,0,0,0,0,8,0,8,253,15,238,14,33,0,23,3,7,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,111,3,2,2,104,0,0,0,0,4,0,4,342,25,317,44,58,1,47,3,7,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,169,4,0,2,163,1,0,0,1,1,0,1,181,73,108,8,13,2,7,2,2,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,89,2,1,1,85,1,0,0,1,1,0,1,239,3,236,25,23,0,19,0,4,
3172031006,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,201,6,3,2,190,0,0,0,0,1,0,1,188,16,172,32,49,2,39,3,5,
3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,143,4,2,1,136,0,0,0,0,2,0,2,165,10,155,36,36,2,25,2,7,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,29,0,0,2,27,0,0,0,0,0,0,0,21,0,21,0,7,0,6,1,0,
3173011003,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,61,4,0,2,55,0,0,0,0,3,0,3,166,11,155,2,30,2,22,1,5,
3175031004,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,16,1,0,1,14,0,0,0,0,0,0,0,33,3,30,2,12,1,10,0,1,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,68,1,0,0,67,0,0,0,0,1,0,1,114,5,109,4,8,0,8,0,0,
3175061002,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,23,0,0,0,23,0,0,0,0,2,0,2,117,2,115,0,7,0,5,0,2,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,81,5,0,0,76,0,0,0,0,3,0,3,283,25,258,17,37,1,25,1,10,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,239,6,3,2,228,0,0,0,0,3,0,3,516,33,483,19,59,7,19,4,29,
3173041010,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,7,0,0,0,7,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,73,3,7,2,61,0,0,0,0,1,0,1,139,19,120,55,19,1,9,1,8,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,13,0,2,0,11,0,0,0,0,2,0,2,60,0,60,0,8,2,6,0,0,
3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,133,0,6,3,124,0,0,0,0,1,0,1,389,73,316,6,24,1,18,1,4,
3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,205,6,8,1,190,0,0,0,0,10,0,10,360,47,313,69,91,11,58,2,20,
3172041005,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,110,6,8,1,95,0,0,0,0,1,0,1,159,7,152,28,36,4,26,2,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,27,0,0,0,27,0,0,0,0,9,0,9,97,1,96,0,16,0,16,0,0,
3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,68,3,4,0,61,0,0,0,0,4,2,2,434,138,296,21,39,0,36,1,2,
3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,135,2,1,2,130,0,0,0,0,2,0,2,166,5,161,18,44,0,31,2,11,
3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,28,1,0,0,27,0,0,0,0,3,0,3,85,1,84,6,4,0,4,0,0,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,71,1,2,0,68,0,0,0,0,1,0,1,65,12,53,11,8,1,5,0,2,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,173,6,0,1,166,0,0,0,0,2,0,2,209,36,173,32,30,2,21,1,6,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,125,2,3,3,117,0,0,0,0,5,0,5,172,10,162,18,59,2,38,3,16,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,139,5,0,0,134,1,0,0,1,5,0,5,185,4,181,10,44,1,26,3,14,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,94,2,9,4,79,0,0,0,0,1,0,1,215,29,186,24,48,3,32,1,12,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,90,2,0,2,86,0,0,0,0,19,0,19,225,17,208,39,43,2,23,4,14,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,187,0,5,2,180,0,0,0,0,5,0,5,307,86,221,62,74,4,53,2,15,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,115,2,3,1,109,0,0,0,0,4,0,4,121,8,113,9,28,2,20,1,5,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,76,1,2,0,73,0,0,0,0,5,1,4,197,53,144,30,22,0,11,3,8,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,336,5,1,1,329,0,0,0,0,17,0,17,859,14,845,54,188,7,162,11,8,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,278,6,9,6,257,0,0,0,0,4,0,4,575,40,535,138,150,6,108,10,26,
3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,55,2,1,1,51,0,0,0,0,6,0,6,598,3,595,67,29,2,21,1,5,
3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,83,1,0,0,82,0,0,0,0,0,0,0,144,9,135,13,20,0,7,1,12,
3173041001,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,60,1,3,3,53,0,0,0,0,0,0,0,176,7,169,1,7,0,4,0,3,
3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,111,3,2,2,104,0,0,0,0,4,0,4,94,4,90,2,45,3,29,5,8,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,148,6,0,3,139,1,0,0,1,1,0,1,276,17,259,31,96,5,63,8,20,
3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,81,1,1,1,78,0,0,0,0,2,1,1,130,7,123,2,12,0,11,1,0,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,140,4,2,1,133,0,0,0,0,1,0,1,115,2,113,7,36,0,29,2,5,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,104,1,7,1,95,0,0,0,0,18,1,17,212,14,198,16,65,3,39,5,18,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,90,4,3,0,83,0,0,0,0,20,1,19,190,13,177,15,29,3,18,1,7,
3172021001,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,129,6,5,6,112,0,0,0,0,8,1,7,215,17,198,40,88,2,50,6,30,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,112,4,0,0,108,0,0,0,0,7,0,7,263,8,255,18,45,2,34,3,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,65,3,0,1,61,0,0,0,0,5,0,5,228,8,220,26,26,3,15,3,5,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,231,4,9,5,213,0,0,0,0,1,0,1,367,22,345,7,32,5,20,1,6,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,105,4,1,2,98,0,0,0,0,2,0,2,304,6,298,1,24,1,20,1,2,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,138,8,2,2,126,0,0,0,0,10,0,10,255,22,233,70,106,0,88,2,16,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,169,5,3,1,160,0,0,0,0,0,0,0,149,7,142,45,30,2,22,1,5,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,331,10,6,0,315,0,0,0,0,3,0,3,256,5,251,49,58,3,41,4,10,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,37,1,1,2,33,0,0,0,0,0,0,0,134,14,120,11,10,0,5,2,3,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,195,1,21,1,172,0,0,0,0,0,0,0,477,99,378,22,39,2,19,3,15,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,179,2,0,8,169,0,0,0,0,1,0,1,281,4,277,76,62,1,50,3,8,
3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,106,1,0,0,105,1,0,0,1,0,0,0,176,4,172,34,28,1,15,2,10,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,126,5,1,2,118,0,0,0,0,1,0,1,120,8,112,17,33,1,16,2,14,
3172021007,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,105,1,5,2,97,0,0,0,0,4,0,4,235,39,196,45,59,4,41,1,13,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,145,3,19,2,121,0,0,0,0,2,1,1,308,44,264,11,26,1,19,2,4,
